"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"6b966a56-11d6-4341-b53d-a22b520c75c8","Galax urceolata","PreservedSpecimen",NA,NA,34.97,-82.85,2003-06-25,2003,6,25
"6ce8ad8e-78d4-4e67-ac0b-cfbfea3a95cd","Galax urceolata","PreservedSpecimen",4731,NA,35.6,-82.29,1999-08-18,1999,8,18
"6f3b8151-b886-4774-8a6f-428a8431bfe3","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",36.2,-81.58,NA,NA,NA,NA
"745aa971-e8f5-454a-9a04-12e0c39889ad","Galax urceolata","PreservedSpecimen",504,NA,36.11,-83.75,1968-02-25,1968,2,25
"80a4097c-710e-42d9-8de9-675d5c5189e8","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",35.03,-83.44,2016-06-13,2016,6,13
"822a5e97-11c9-47aa-a63a-8eeb250b523d","Galax urceolata","PreservedSpecimen",1400,NA,34.32,-84.63,1973-03-13,1973,3,13
"88630713-c03a-4a84-b096-13b9a41f515e","Galax urceolata","PreservedSpecimen",3036,NA,35.65,-83.58,1923-05-28,1923,5,28
"8e1d692d-b2db-479f-b3d5-06d760b8a88d","Galax urceolata","PreservedSpecimen",NA,NA,33.8,-80.54,2005-10-15,2005,10,15
"925c0c38-a560-421d-95a2-7289054f4779","Galax urceolata","PreservedSpecimen",500,NA,36,-81.11,1956-05-13,1956,5,13
"9368ce29-8ed7-4cd7-abc8-c6c9ec2da645","Galax urceolata","PreservedSpecimen",2705,NA,34.23,-84.17,1947-05-30,1947,5,30
"93c348c8-ab27-4abb-896a-42681f639642","Galax urceolata","PreservedSpecimen",NA,NA,36.08,-82.57,2009-05-12,2009,5,12
"958287f8-12d6-47d7-84d0-10aac5153ac7","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",36.39,-80.26,NA,NA,NA,NA
"99c8ff63-b785-4fea-9360-ceec019263f6","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",37.37,-76.82,NA,NA,NA,NA
"99e0817f-b5c2-4294-86d2-e73bff15f89f","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",34.35,-78.15,NA,NA,NA,NA
"9db6cdca-9533-4d5b-a6e4-87eb01507fa5","Galax urceolata","PreservedSpecimen",905,NA,34.85,-83.8,1970-08-02,1970,8,2
"ac994e76-d422-4719-988c-028aa90afd76","Galax urceolata","PreservedSpecimen",2289,NA,36.84,-84.33,1961-08-24,1961,8,24
"b0bf13cb-28a8-4f7a-9185-d95453d05458","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",37.35,-80.53,2015-07-13,2015,7,13
"b3b8dd78-3437-407b-9e39-d517d443e4a7","Galax urceolata","PreservedSpecimen",15760,NA,35.67,-83.47,1932-04-25,1932,4,25
"b552bd58-6d4a-4ece-bd5b-06ea60b37d54","Galax urceolata","PreservedSpecimen",3036,NA,36.55,-84.05,1923-05-18,1923,5,18
"b5af74ab-3214-4651-9250-1c0598cbd863","Galax urceolata","PreservedSpecimen",NA,NA,33.81,-81.2,1999-10-07,1999,10,7
"c9068db6-ba7d-4506-967a-740acbaa1f18","Galax urceolata","PreservedSpecimen",1370,NA,34.74,-83.46,1928-06-24,1928,6,24
"d0a9c4ed-a81b-436f-a311-ed5f93b7122c","Galax urceolata","PreservedSpecimen",1506,NA,38.99,-79.2,NA,NA,NA,NA
"df2b5e81-833f-4c65-849c-c3f5be0b2afd","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",35.73,-81.91,NA,NA,NA,NA
"e0b059a8-74ad-4c3a-a4c1-6feffa735378","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",35.81,-76.89,NA,NA,NA,NA
"e71f61b2-6935-404d-a3a1-fb2e454407e0","Galax urceolata","PreservedSpecimen",2499,NA,35.97,-83.9,1935-07-28,1935,7,28
"e9347dc5-a2ba-45b4-87d4-7f6aee06e7ef","Galax urceolata","PreservedSpecimen",NA,NA,35.17,-83.58,2002-10-07,2002,10,7
"ea2fe744-ad4c-4708-88f1-fa82baa85b86","Galax urceolata","PreservedSpecimen",NA,NA,36.18,-82.08,2012-08-11,2012,8,11
"ed7d66a4-7e9d-4bff-a1e0-af0aed151c21","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",36.4,-81.04,NA,NA,NA,NA
"ef132a9c-162b-4252-9805-771a8cb9c86e","Galax urceolata","PreservedSpecimen",NA,NA,35.64,-83.5,2009-10-07,2009,10,7
"f0623752-8b9f-4291-bbca-b321963efd24","Galax urceolata","PreservedSpecimen",1639,NA,36.41,-80.21,1981-04-14,1981,4,14
"f295f67e-54d8-4621-b744-f1e6ca0bd1ea","Galax urceolata","PreservedSpecimen",NA,NA,34.5,-85.63,2004-05-12,2004,5,12
"f33205eb-a597-45f9-9a72-f953d65fda04","Galax urceolata","PreservedSpecimen",NA,NA,35.94,-82.9,2015-05-15,2015,5,15
"f40eb9f2-043c-4c3d-b528-9362e6b898f6","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",35.6,-81.64,NA,NA,NA,NA
"f46f178e-738b-4a39-a2dc-5d47b78209a3","Galax urceolata","PreservedSpecimen",NA,NA,35.65,-83.44,1934-07-20,1934,7,20
"f90abedd-0e2f-4ee7-b3f9-5faddabbedf6","Galax urceolata","PreservedSpecimen",NA,"location information not given for endangered species",34.96,-83.3,NA,NA,NA,NA
"f95facb5-f659-4869-ac71-8b92a1399762","Galax urceolata","PreservedSpecimen",2000,NA,35.63,-83.82,1933-05-11,1933,5,11
"ffd29cd9-6a50-4ed8-99ae-2972fc22892b","Galax urceolata","PreservedSpecimen",420,NA,35.18,-83.56,1962-08-22,1962,8,22
"3455477554","Galax urceolata","HUMAN_OBSERVATION",28620,"Coordinate uncertainty increased to 28620m to protect threatened taxon",35.9,-82.03,2022-01-01,2022,1,1
"3455740945","Galax urceolata","HUMAN_OBSERVATION",2928,NA,34.87,-84.69,2022-01-08,2022,1,8
"3455756345","Galax urceolata","HUMAN_OBSERVATION",164,NA,35.17,-83.62,2022-01-10,2022,1,10
"3455857292","Galax urceolata","HUMAN_OBSERVATION",31,NA,34.6,-85.39,2022-01-19,2022,1,19
"3456024071","Galax urceolata","HUMAN_OBSERVATION",5550,NA,35.79,-81.91,2022-01-11,2022,1,11
"3456235440","Galax urceolata","HUMAN_OBSERVATION",90,NA,33.9,-83.38,2022-01-10,2022,1,10
"3456340161","Galax urceolata","HUMAN_OBSERVATION",122,NA,35.09,-83.26,2022-01-15,2022,1,15
"3456494930","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.38,-76.99,2022-01-09,2022,1,9
"3456798727","Galax urceolata","HUMAN_OBSERVATION",12,NA,35.77,-81.55,2022-01-12,2022,1,12
"3456899418","Galax urceolata","HUMAN_OBSERVATION",74,NA,34.77,-83.91,2022-01-07,2022,1,7
"3456990773","Galax urceolata","HUMAN_OBSERVATION",79,NA,35.03,-83.28,2022-01-12,2022,1,12
"3465963185","Galax urceolata","HUMAN_OBSERVATION",12,NA,35.76,-83.2,2022-01-31,2022,1,31
"3466375255","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.23,-76.98,2022-01-09,2022,1,9
"3466418777","Galax urceolata","HUMAN_OBSERVATION",101,NA,35.54,-83.3,2022-01-30,2022,1,30
"3466488358","Galax urceolata","HUMAN_OBSERVATION",2174,NA,34.94,-82.89,2022-01-26,2022,1,26
"3499341634","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.66,-83.59,2022-01-19,2022,1,19
"3499572596","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.68,-83.76,2022-01-19,2022,1,19
"3705387449","Galax urceolata","HUMAN_OBSERVATION",5,NA,36.8,-80.1,2022-01-01,2022,1,1
"3705636479","Galax urceolata","HUMAN_OBSERVATION",4,NA,33.59,-85.69,2022-01-13,2022,1,13
"3705743475","Galax urceolata","HUMAN_OBSERVATION",772,NA,35.51,-83.34,2022-01-12,2022,1,12
"3705802474","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.06,-79.12,2022-01-08,2022,1,8
"3499361790","Galax urceolata","HUMAN_OBSERVATION",28563,"Coordinate uncertainty increased to 28563m at the request of the observer",36.38,-81.23,2022-02-12,2022,2,12
"3499381804","Galax urceolata","HUMAN_OBSERVATION",55,NA,36.33,-84.23,2022-02-13,2022,2,13
"3499413884","Galax urceolata","HUMAN_OBSERVATION",28563,"Coordinate uncertainty increased to 28563m at the request of the observer",36.36,-81.34,2022-02-12,2022,2,12
"3499425983","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.7,-83.41,2022-02-15,2022,2,15
"3499496716","Galax urceolata","HUMAN_OBSERVATION",22,NA,36.16,-81.51,2022-02-11,2022,2,11
"3698058904","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.58,-84.08,2022-02-20,2022,2,20
"3698249675","Galax urceolata","HUMAN_OBSERVATION",2513,NA,35.09,-82.92,2022-02-19,2022,2,19
"3705395524","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.49,-82.61,2022-02-25,2022,2,25
"3705425485","Galax urceolata","HUMAN_OBSERVATION",6,NA,34.76,-84.71,2022-02-26,2022,2,26
"3705451504","Galax urceolata","HUMAN_OBSERVATION",9,NA,36.91,-82.63,2022-02-23,2022,2,23
"3705478913","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.48,-82.34,2022-02-27,2022,2,27
"3705492493","Galax urceolata","HUMAN_OBSERVATION",7034,NA,36.7,-80.7,2022-02-22,2022,2,22
"3705496487","Galax urceolata","HUMAN_OBSERVATION",179,NA,34.69,-83.77,2022-02-21,2022,2,21
"3705723519","Galax urceolata","HUMAN_OBSERVATION",34,NA,34.82,-83.3,2022-02-23,2022,2,23
"3759874823","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.68,-83.48,2022-02-15,2022,2,15
"3705572017","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.64,-84.18,2022-03-01,2022,3,1
"3712659682","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.24,-80.09,2022-03-04,2022,3,4
"3712734258","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.59,-84.21,2022-03-09,2022,3,9
"3743058898","Galax urceolata","HUMAN_OBSERVATION",14,NA,34.67,-84.18,2022-03-15,2022,3,15
"3743276047","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.74,-83.93,2022-03-08,2022,3,8
"3746993203","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.13,-81.63,2022-03-22,2022,3,22
"3746999665","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.7,-83.12,2022-03-17,2022,3,17
"3747007741","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.08,-82.6,2022-03-20,2022,3,20
"3747009504","Galax urceolata","HUMAN_OBSERVATION",5222,NA,33.74,-84.69,2022-03-06,2022,3,6
"3747023743","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.37,-85.63,2022-03-19,2022,3,19
"3747024807","Galax urceolata","HUMAN_OBSERVATION",3228,NA,35.07,-82.61,2022-03-20,2022,3,20
"3747085500","Galax urceolata","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.63,-82.24,2022-03-08,2022,3,8
"3747089013","Galax urceolata","HUMAN_OBSERVATION",46,NA,35.03,-82.7,2022-03-21,2022,3,21
"3747105777","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.31,-82.83,2022-03-19,2022,3,19
"3747159713","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.16,-82.75,2022-03-04,2022,3,4
"3747190875","Galax urceolata","HUMAN_OBSERVATION",28534,"Coordinate uncertainty increased to 28534m to protect threatened taxon",36.49,-81.16,2022-03-20,2022,3,20
"3747208507","Galax urceolata","HUMAN_OBSERVATION",49,NA,35.06,-84.46,2022-03-20,2022,3,20
"3747222195","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.48,-82.61,2022-03-22,2022,3,22
"3759102805","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.8,-83.13,2022-03-05,2022,3,5
"3759127159","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.62,-83.78,2022-03-26,2022,3,26
"3759194256","Galax urceolata","HUMAN_OBSERVATION",10,NA,36.41,-81.47,2022-03-22,2022,3,22
"3759506253","Galax urceolata","HUMAN_OBSERVATION",449,NA,36.33,-84.22,2022-03-28,2022,3,28
"3759623279","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.65,-83.91,2022-03-28,2022,3,28
"3759647067","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.28,-82.79,2022-03-26,2022,3,26
"3764337431","Galax urceolata","HUMAN_OBSERVATION",41,NA,35.97,-81.51,2022-03-11,2022,3,11
"3773092184","Galax urceolata","HUMAN_OBSERVATION",1234,NA,36.12,-81.81,2022-03-13,2022,3,13
"3773343565","Galax urceolata","HUMAN_OBSERVATION",2,NA,35.67,-83.72,2022-03-25,2022,3,25
"3759243833","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.32,-82.85,2022-04-03,2022,4,3
"3759262715","Galax urceolata","HUMAN_OBSERVATION",5,NA,37.08,-79.94,2022-04-02,2022,4,2
"3759305213","Galax urceolata","HUMAN_OBSERVATION",8,NA,36.79,-82.71,2022-04-16,2022,4,16
"3759392541","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.56,-84.25,2022-04-18,2022,4,18
"3759488386","Galax urceolata","HUMAN_OBSERVATION",28957,"Coordinate uncertainty increased to 28957m at the request of the observer",33.5,-85.87,2022-04-15,2022,4,15
"3759557599","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.67,-84.17,2022-04-10,2022,4,10
"3759766751","Galax urceolata","HUMAN_OBSERVATION",30,NA,35.46,-82.32,2022-04-12,2022,4,12
"3759766782","Galax urceolata","HUMAN_OBSERVATION",192,NA,34.55,-84.25,2022-04-08,2022,4,8
"3759792508","Galax urceolata","HUMAN_OBSERVATION",3,NA,34.75,-83.48,2022-04-18,2022,4,18
"3759930108","Galax urceolata","HUMAN_OBSERVATION",3,NA,34.7,-83.79,2022-04-15,2022,4,15
"3759959180","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.42,-80.27,2022-04-07,2022,4,7
"3759968793","Galax urceolata","HUMAN_OBSERVATION",28592,"Coordinate uncertainty increased to 28592m to protect threatened taxon",36.03,-81.68,2022-04-02,2022,4,2
"3759968973","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.46,-82.72,2022-04-01,2022,4,1
"3759993808","Galax urceolata","HUMAN_OBSERVATION",9,NA,34.64,-84.19,2022-04-11,2022,4,11
"3760081696","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.88,-81.89,2022-04-08,2022,4,8
"3760106665","Galax urceolata","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.93,-84.53,2022-04-20,2022,4,20
"3760194151","Galax urceolata","HUMAN_OBSERVATION",10,NA,36.07,-82.68,2022-04-07,2022,4,7
"3760206713","Galax urceolata","HUMAN_OBSERVATION",3029,NA,35.46,-82.58,2022-04-01,2022,4,1
"3760243390","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.2,-82.62,2022-04-17,2022,4,17
"3760261974","Galax urceolata","HUMAN_OBSERVATION",193,NA,35.81,-82.21,2022-04-02,2022,4,2
"3764127247","Galax urceolata","HUMAN_OBSERVATION",130,NA,34.84,-84.47,2022-04-24,2022,4,24
"3764129444","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.86,-84.3,2022-04-13,2022,4,13
"3764141495","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.96,-82.85,2022-04-21,2022,4,21
"3764478088","Galax urceolata","HUMAN_OBSERVATION",9,NA,35.2,-82.5,2022-04-26,2022,4,26
"3772413813","Galax urceolata","HUMAN_OBSERVATION",18,NA,36.28,-82.35,2022-04-29,2022,4,29
"3772421073","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.41,-76.72,2022-04-30,2022,4,30
"3772424729","Galax urceolata","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.55,-82.48,2022-04-29,2022,4,29
"3772449757","Galax urceolata","HUMAN_OBSERVATION",2230,NA,36.27,-82.36,2022-04-29,2022,4,29
"3772702161","Galax urceolata","HUMAN_OBSERVATION",500,NA,35.58,-83.37,2022-04-30,2022,4,30
"3773084513","Galax urceolata","HUMAN_OBSERVATION",25,NA,36.71,-81.62,2022-04-13,2022,4,13
"3773126917","Galax urceolata","HUMAN_OBSERVATION",25,NA,35.61,-82.44,2022-04-29,2022,4,29
"3773293549","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.66,-82.86,2022-04-15,2022,4,15
"3773479554","Galax urceolata","HUMAN_OBSERVATION",2544,NA,37.64,-80.02,2022-04-29,2022,4,29
"3773753372","Galax urceolata","HUMAN_OBSERVATION",5,NA,35.74,-83.13,2022-04-30,2022,4,30
"3785079595","Galax urceolata","HUMAN_OBSERVATION",500,NA,35.58,-83.38,2022-04-30,2022,4,30
"3858256050","Galax urceolata","HUMAN_OBSERVATION",8,NA,35.6,-83.86,2022-04-27,2022,4,27
"3858299985","Galax urceolata","HUMAN_OBSERVATION",13,NA,36.34,-80.48,2022-04-09,2022,4,9
"3858474925","Galax urceolata","HUMAN_OBSERVATION",230,NA,36.41,-80.27,2022-04-30,2022,4,30
"3859735049","Galax urceolata","HUMAN_OBSERVATION",30,NA,35.71,-83.38,2022-04-28,2022,4,28
"3860037018","Galax urceolata","HUMAN_OBSERVATION",31,NA,35.73,-83.11,2022-04-22,2022,4,22
"3772498671","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.75,-84.02,2022-05-05,2022,5,5
"3772562971","Galax urceolata","HUMAN_OBSERVATION",443,NA,36.79,-80.07,2022-05-08,2022,5,8
"3773013862","Galax urceolata","HUMAN_OBSERVATION",NA,NA,33.72,-85.6,2022-05-03,2022,5,3
"3773100843","Galax urceolata","HUMAN_OBSERVATION",28417,"Coordinate uncertainty increased to 28417m to protect threatened taxon",37.32,-80,2022-05-10,2022,5,10
"3773187746","Galax urceolata","HUMAN_OBSERVATION",22591,NA,35.63,-83.51,2022-05-08,2022,5,8
"3773230531","Galax urceolata","HUMAN_OBSERVATION",9,NA,33.59,-85.1,2022-05-08,2022,5,8
"3773396064","Galax urceolata","HUMAN_OBSERVATION",32720,"Coordinate uncertainty increased to 32720m at the request of the observer",34.3,-85.43,2022-05-01,2022,5,1
"3773427871","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.34,-82.73,2022-05-04,2022,5,4
"3773497516","Galax urceolata","HUMAN_OBSERVATION",6,NA,35.14,-82.74,2022-05-02,2022,5,2
"3773579822","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.64,-81.67,2022-05-08,2022,5,8
"3773605369","Galax urceolata","HUMAN_OBSERVATION",35,NA,34.02,-84.36,2022-05-08,2022,5,8
"3784732689","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.97,-84.57,2022-05-14,2022,5,14
"3784833489","Galax urceolata","HUMAN_OBSERVATION",23,NA,34.9,-83.3,2022-05-17,2022,5,17
"3784877774","Galax urceolata","HUMAN_OBSERVATION",8,NA,34.84,-84.43,2022-05-19,2022,5,19
"3784902789","Galax urceolata","HUMAN_OBSERVATION",76,NA,34.92,-83.42,2022-05-05,2022,5,5
"3784912018","Galax urceolata","HUMAN_OBSERVATION",589,NA,35.66,-83.71,2022-05-15,2022,5,15
"3785034570","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.89,-82.82,2022-05-14,2022,5,14
"3785038379","Galax urceolata","HUMAN_OBSERVATION",193,NA,35.68,-83.46,2022-05-16,2022,5,16
"3785098404","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.46,-82.64,2022-05-19,2022,5,19
"3802282287","Galax urceolata","HUMAN_OBSERVATION",4,NA,34.69,-83.41,2022-05-22,2022,5,22
"3802286561","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.91,-81.89,2022-05-21,2022,5,21
"3802585633","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.4,-80.26,2022-05-21,2022,5,21
"3802633186","Galax urceolata","HUMAN_OBSERVATION",12,NA,36.61,-83.68,2022-05-24,2022,5,24
"3802633728","Galax urceolata","HUMAN_OBSERVATION",30,NA,36.87,-83.37,2022-05-23,2022,5,23
"3802781539","Galax urceolata","HUMAN_OBSERVATION",NA,NA,37.39,-80.05,2022-05-25,2022,5,25
"3802809478","Galax urceolata","HUMAN_OBSERVATION",22,NA,35.09,-82.95,2022-05-24,2022,5,24
"3802809487","Galax urceolata","HUMAN_OBSERVATION",3,NA,35.47,-83.43,2022-05-24,2022,5,24
"3858165229","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.18,-82.58,2022-05-25,2022,5,25
"3858200056","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.69,-83.4,2022-05-13,2022,5,13
"3858217146","Galax urceolata","HUMAN_OBSERVATION",27,NA,35.59,-83.86,2022-05-19,2022,5,19
"3858237158","Galax urceolata","HUMAN_OBSERVATION",7122,NA,35.79,-83.21,2022-05-19,2022,5,19
"3858245118","Galax urceolata","HUMAN_OBSERVATION",NA,NA,36.57,-80.74,2022-05-09,2022,5,9
"3858261163","Galax urceolata","HUMAN_OBSERVATION",28388,"Coordinate uncertainty increased to 28388m to protect threatened taxon",37.42,-79.79,2022-05-18,2022,5,18
"3858284166","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.63,-83.73,2022-05-17,2022,5,17
"3858287150","Galax urceolata","HUMAN_OBSERVATION",540,NA,35.24,-81.28,2022-05-14,2022,5,14
"3858298145","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.12,-82.45,2022-05-21,2022,5,21
"3858303106","Galax urceolata","HUMAN_OBSERVATION",5,NA,36.39,-80.27,2022-05-11,2022,5,11
"3858310191","Galax urceolata","HUMAN_OBSERVATION",28563,"Coordinate uncertainty increased to 28563m to protect threatened taxon",36.25,-81.31,2022-05-24,2022,5,24
"3858342351","Galax urceolata","HUMAN_OBSERVATION",30,NA,35.68,-83.59,2022-05-27,2022,5,27
"3858360821","Galax urceolata","HUMAN_OBSERVATION",6,NA,34.88,-83.35,2022-05-30,2022,5,30
"3858366334","Galax urceolata","HUMAN_OBSERVATION",2900,NA,35.25,-82.31,2022-05-27,2022,5,27
"3858368711","Galax urceolata","HUMAN_OBSERVATION",10,NA,35.14,-83.09,2022-05-30,2022,5,30
"3858401846","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.29,-82.78,2022-05-31,2022,5,31
