"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"3747046224","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.87,-82.92,2022-03-22,2022,3,22
"3747211542","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.82,2022-03-17,2022,3,17
"3747286530","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.16,-83.19,2022-03-18,2022,3,18
"3747345199","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.81,-82.81,2022-03-22,2022,3,22
"3759138178","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m at the request of the observer",35.6,-82.06,2022-03-27,2022,3,27
"3759228325","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.73,-82.3,2022-03-29,2022,3,29
"3759230488","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.96,-83.44,2022-03-30,2022,3,30
"3759637525","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.53,-82.64,2022-03-31,2022,3,31
"3759816326","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.96,2022-03-26,2022,3,26
"3760271397","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.76,-82.54,2022-03-30,2022,3,30
"3764178415","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.86,-82.95,2022-03-29,2022,3,29
"3764236437","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.92,-82.86,2022-03-19,2022,3,19
"3764536889","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.92,-83.19,2022-03-25,2022,3,25
"3773219837","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.54,-82.7,2022-03-19,2022,3,19
"3858181889","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.39,-82.46,2022-03-19,2022,3,19
"3759750209","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.74,-82.48,2022-04-16,2022,4,16
"3759943756","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.87,-82.99,2022-04-05,2022,4,5
"3759994139","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.92,-83.02,2022-04-16,2022,4,16
"3760042812","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.88,-82.93,2022-04-05,2022,4,5
"3760187127","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.49,-82.74,2022-04-06,2022,4,6
"3764123437","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.84,-82.95,2022-04-05,2022,4,5
"3764124476","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.18,-82.98,2022-04-21,2022,4,21
"3764127427","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.85,-82.85,2022-04-02,2022,4,2
"3764133437","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.84,-82.97,2022-04-05,2022,4,5
"3764181460","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.92,-82.92,2022-04-05,2022,4,5
"3764547437","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.94,-82.9,2022-04-05,2022,4,5
"3858234034","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.76,-82.58,2022-04-24,2022,4,24
"3858986000","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.7,-82.31,2022-04-13,2022,4,13
"3859090966","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.29,-82.38,2022-04-16,2022,4,16
"3859131965","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.51,-82.43,2022-04-20,2022,4,20
"3859351951","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.66,-82.24,2022-04-13,2022,4,13
"3772931621","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.8,-82.28,2022-05-01,2022,5,1
"3802825586","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.45,-82.61,2022-05-24,2022,5,24
"3860592917","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.22,-82.3,2022-06-24,2022,6,24
"3039146090","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.1,-82.82,2021-01-02,2021,1,2
"3044549847","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.77,-82.35,2021-01-22,2021,1,22
"3044793799","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.79,-82.34,2021-01-22,2021,1,22
"3112308394","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.98,-82.84,2021-01-28,2021,1,28
"3044638811","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.99,-83.1,2021-02-06,2021,2,6
"3061658491","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.91,-82.82,2021-02-21,2021,2,21
"3061623000","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.94,-82.97,2021-03-13,2021,3,13
"3061654756","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.76,-82.59,2021-03-14,2021,3,14
"3068011709","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.67,-82.29,2021-03-19,2021,3,19
"3070446477","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.31,-82.47,2021-03-30,2021,3,30
"3070632913","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.86,-83.12,2021-03-23,2021,3,23
"3079538142","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.69,-82.55,2021-03-14,2021,3,14
"3079723157","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.62,-82.31,2021-03-12,2021,3,12
"3090632943","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.9,-82.87,2021-03-28,2021,3,28
"3090777960","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.81,-82.84,2021-03-28,2021,3,28
"3097161507","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.81,2021-03-13,2021,3,13
"3109025205","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.59,-82.75,2021-03-21,2021,3,21
"3109072512","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.27,-82.36,2021-03-28,2021,3,28
"3112283413","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.01,-82.99,2021-03-24,2021,3,24
"3112292406","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.51,-82.4,2021-03-13,2021,3,13
"3112308409","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.67,-82.84,2021-03-26,2021,3,26
"3112328400","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.5,-82.64,2021-03-14,2021,3,14
"3112526388","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.66,-82.21,2021-03-12,2021,3,12
"3112546408","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.04,-82.73,2021-03-20,2021,3,20
"3112557418","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.34,-82.43,2021-03-30,2021,3,30
"3112644406","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m at the request of the observer",35.4,-82.48,2021-03-13,2021,3,13
"3112676404","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.56,-82.23,2021-03-24,2021,3,24
"3112698417","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.78,-82.49,2021-03-26,2021,3,26
"3112722419","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.74,-82.43,2021-03-27,2021,3,27
"3113292643","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.85,-82.9,2021-03-07,2021,3,7
"3113311671","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.93,2021-03-07,2021,3,7
"3113318671","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.84,-82.94,2021-03-07,2021,3,7
"3113416647","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.85,-82.92,2021-03-07,2021,3,7
"3113552635","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.99,-82.81,2021-03-07,2021,3,7
"3113566641","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-82.89,2021-03-07,2021,3,7
"3079616881","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.18,-82.92,2021-04-03,2021,4,3
"3079790300","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.41,-82.31,2021-04-02,2021,4,2
"3079856795","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.05,-82.92,2021-04-05,2021,4,5
"3090587988","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.18,-82.84,2021-04-06,2021,4,6
"3090842980","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",35,-82.97,2021-04-08,2021,4,8
"3090863972","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.14,-83,2021-04-03,2021,4,3
"3097253175","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.37,-82.29,2021-04-18,2021,4,18
"3109053510","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.28,-82.36,2021-04-18,2021,4,18
"3112352415","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.47,-82.74,2021-04-04,2021,4,4
"3112389408","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.75,-82.23,2021-04-12,2021,4,12
"3112518392","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.69,-82.27,2021-04-12,2021,4,12
"3112528413","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.46,-82.75,2021-04-04,2021,4,4
"3112531413","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m at the request of the observer",35.54,-82.68,2021-04-09,2021,4,9
"3112554412","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.75,-82.51,2021-04-08,2021,4,8
"3112709413","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.51,-82.72,2021-04-11,2021,4,11
"3112736423","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.36,-82.31,2021-04-08,2021,4,8
"3113246616","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.95,-83.14,2021-04-13,2021,4,13
"3113255610","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.95,-83.02,2021-04-13,2021,4,13
"3113261621","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.82,-83.09,2021-04-13,2021,4,13
"3113286635","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.95,-83.03,2021-04-13,2021,4,13
"3113334620","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.99,-83.15,2021-04-13,2021,4,13
"3113348632","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.83,-83.16,2021-04-13,2021,4,13
"3113436590","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.94,-83.05,2021-04-13,2021,4,13
"3113440634","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.97,-83.09,2021-04-13,2021,4,13
"3302510589","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.98,-82.95,2021-04-18,2021,4,18
"3112756661","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.8,-82.26,2021-05-02,2021,5,2
"3112813019","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.58,-82.75,2021-05-03,2021,5,3
"3112825407","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.22,-82.78,2021-05-03,2021,5,3
"3113429618","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.06,-82.96,2021-05-05,2021,5,5
"3117838225","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.71,-83.5,2021-05-12,2021,5,12
"3118333890","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m at the request of the observer",35.09,-82.66,2021-05-15,2021,5,15
"3302037939","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.81,-83.12,2021-05-31,2021,5,31
"3302344310","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.8,-83.13,2021-05-31,2021,5,31
"3302381641","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.29,-82.77,2021-05-16,2021,5,16
"3307426561","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.66,-82.83,2021-06-09,2021,6,9
"3314198559","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.28,-83.05,2021-06-13,2021,6,13
"3320938576","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.01,-83.1,2021-06-22,2021,6,22
"3860090695","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.31,-83.07,2021-06-19,2021,6,19
"3859735749","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.25,-82.53,2021-07-29,2021,7,29
"3859214789","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.52,-82.61,2021-08-04,2021,8,4
"3355598154","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.07,-82.84,2021-09-05,2021,9,5
"3415656959","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.01,-83.31,2021-09-24,2021,9,24
"3407934956","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.63,-83.56,2021-10-31,2021,10,31
"2563643920","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.97,-82.95,2020-01-29,2020,1,29
"2576260408","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.69,-82.2,2020-02-25,2020,2,25
"2576265445","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.89,-82.9,2020-02-25,2020,2,25
"2576266829","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.77,-82.87,2020-03-01,2020,3,1
"2579246909","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.47,-82.77,2020-03-06,2020,3,6
"2580099143","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m at the request of the observer",34.96,-82.87,2020-03-12,2020,3,12
"2580129452","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.54,-82.74,2020-03-15,2020,3,15
"2580202759","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m at the request of the observer",35.77,-82.5,2020-03-10,2020,3,10
"2580250432","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.77,-82.6,2020-03-14,2020,3,14
"2580305142","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.61,-82.27,2020-03-19,2020,3,19
"2596049229","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.56,-82.42,2020-03-20,2020,3,20
"2609090969","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.47,-82.59,2020-03-20,2020,3,20
"2626467728","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.9,-82.95,2020-03-02,2020,3,2
"2649806698","Shortia galacifolia","HUMAN_OBSERVATION",65,NA,35.66,-82.34,2020-03-19,2020,3,19
"2813865602","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m at the request of the observer",35.76,-82.05,2020-03-25,2020,3,25
"2882936358","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m at the request of the observer",35.39,-82.66,2020-03-22,2020,3,22
"3499609549","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.89,-82.3,2020-03-06,2020,3,6
"2620006102","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.45,-82.7,2020-04-27,2020,4,27
"2634263579","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.63,-82.26,2020-04-25,2020,4,25
"2626286536","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.42,-82.63,2020-05-14,2020,5,14
"2626397441","Shortia galacifolia","HUMAN_OBSERVATION",31293,"Coordinate uncertainty increased to 31293m to protect threatened taxon",35.08,-83.3,2020-05-11,2020,5,11
"2977126654","Shortia galacifolia","HUMAN_OBSERVATION",NA,NA,35.49,-82.61,2020-05-11,2020,5,11
"2813823309","Shortia galacifolia","PRESERVED_SPECIMEN",NA,NA,35.01,-82.98,2020-06-22,2020,6,22
"3112340353","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.75,-82.55,2020-06-22,2020,6,22
"2882983410","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.13,-83.03,2020-07-27,2020,7,27
"2883067510","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.69,-82.51,2020-09-15,2020,9,15
"2898508298","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.21,-83.3,2020-10-15,2020,10,15
"2901697930","Shortia galacifolia","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.34,-82.26,2020-10-17,2020,10,17
"3112314372","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.41,-82.73,2020-10-14,2020,10,14
"3061576469","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.99,-82.94,2020-11-06,2020,11,6
"3061535455","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.63,-82.91,2020-12-03,2020,12,3
"2012957183","Shortia galacifolia","HUMAN_OBSERVATION",28790,"Coordinate uncertainty increased to 28790m to protect threatened taxon",34.71,-82.84,2019-02-27,2019,2,27
"2013693726","Shortia galacifolia","HUMAN_OBSERVATION",28649,"Coordinate uncertainty increased to 28649m to protect threatened taxon",35.79,-82.51,2019-02-28,2019,2,28
"2013750539","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.91,-82.98,2019-03-13,2019,3,13
"2234790566","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.86,-82.99,2019-03-23,2019,3,23
"2234802396","Shortia galacifolia","HUMAN_OBSERVATION",28677,"Coordinate uncertainty increased to 28677m to protect threatened taxon",35.42,-82.78,2019-03-27,2019,3,27
"2234814651","Shortia galacifolia","HUMAN_OBSERVATION",28734,"Coordinate uncertainty increased to 28734m to protect threatened taxon",35.16,-82.91,2019-03-28,2019,3,28
"2235491828","Shortia galacifolia","HUMAN_OBSERVATION",28762,"Coordinate uncertainty increased to 28762m to protect threatened taxon",34.95,-82.91,2019-03-28,2019,3,28
