"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","datecollected","collector","recordset"
"e69ac87c-a644-4dd1-88de-23fd06e0df13","3ce86c0a-4ea4-401d-a0db-c6d8d3dd8f88","1255582","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1957-08-01T00:00:00+00:00","e.g. voss","b880344e-22b2-4540-a56a-1de5f5601a20"
"e6ac07ba-e527-4b11-afc4-ef661015501f","urn:uuid:77215a57-e6ee-4889-8a7f-d67c71efb576","211383","asteraceae","liatris","liatris cylindracea","united states","minnesota",-93.283134,45.543652,NA,"sandberg, john","e2def7e2-1455-4856-9823-6d3738417d24"
"e70fe955-b0ef-4cf4-bf0e-c05175558e8a","7f73bc9a-951e-46a7-a379-29a2a46ae51e","hchm03203","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1976-08-07T00:00:00+00:00","soderberg, helen","7e44229a-e8fa-4570-ada1-0cd7843a66d7"
"e76aff04-082e-47a7-aa84-44ffa1195737","urn:uuid:66863a54-b64a-4ebe-920d-b4e8802bcdba","211380","asteraceae","liatris","liatris cylindracea","united states","minnesota",-92.661195,44.289425,NA,"ballard, c.","e2def7e2-1455-4856-9823-6d3738417d24"
"e823be02-e2ca-4e96-b212-116495c18637","72829127-2d82-492e-adb2-6db259de8109","tenn-v-0213635","asteraceae","liatris","liatris cylindracea","united states","tennessee",NA,NA,NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f"
"e88dc5e3-a585-4443-9514-9c0baaa1de71","975b905f-dbb8-4482-af1a-eb46ad06c7a4","b151394","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1992-09-06T00:00:00+00:00","d. konkel","c2767dde-1315-4d78-abf9-8e098dd588ab"
"e8c3a994-725a-4d7c-84db-a29627190129","d305d5f4-f7a6-49ff-9dbd-46962851b1e6","ind-0137235","asteraceae","liatris","liatris cylindracea","united states","indiana",NA,NA,"1927-08-26","weatherwax","0dab1fc7-ca99-456b-9985-76edbac003e0"
"e8d3fd9c-1b8f-43b2-b1cc-e8f7ded7d17f","http://n2t.net/ark:/65665/34063ccf8-1130-4600-9c91-a00b81f9b73c","92320","asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1873-05-08","vasey, --","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"e8ea6100-929d-4b2e-9790-1db0f874f041","b8557092-a5bb-4cd5-9193-b17c7fb52060","v0033052wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1889-08-21T00:00:00+00:00","cheney, l.","9e5aede6-bee5-4a3d-a255-513771b20035"
"e9024825-0427-4d0f-ba0d-55f6c940f5a2","b97faac3-cb4c-4e4a-b2e8-63519be4dabc",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1950-10-05T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"e92a02ef-09ad-47a0-9b39-4d721437fb17","9c4853d7-e8f6-4be8-9305-7528072ada0b","brit288101","asteraceae","liatris","liatris cylindracea","united states",NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"e9c191b8-25f4-43b2-a0a4-80aa8d2ea0f5","urn:uuid:bc80dfd2-a57a-4ef0-a4b4-48944ffbc37f","30756","asteraceae","liatris","liatris cylindracea","united states",NA,NA,NA,NA,"t. henderson","364a24d9-d4a8-4e0b-8e50-07b90f844548"
"e9e8a887-f89a-4fdf-878e-9fd215d73c95","urn:uuid:fe6d8afb-748f-4776-a55e-f70db9276965","804528","asteraceae","liatris","liatris cylindracea","united states","minnesota",-91.990408,44.170963,"1986-07-31T00:00:00+00:00","smith, welby","e2def7e2-1455-4856-9823-6d3738417d24"
"ea9efbb3-1395-46f2-9fae-984de1599763","7e53fc2e-779e-4a8a-b829-fcbd85b1e991",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1987-10-02T00:00:00+00:00","kenneth r. robertson, mcclain, anderson & koelling","f0174bc9-0cca-450e-a941-655d80040139"
"eabfcb0f-f8cc-4390-9b8c-c55208f45dd9","51c91cd4-e40f-4b44-af10-2170650b6257",NA,"asteraceae","liatris","liatris cylindracea","united states","missouri",-92.4612,38.148,"2010-10-16T00:00:00+00:00","mary youpel","f0174bc9-0cca-450e-a941-655d80040139"
"eacf1ed4-ed9e-45a6-bb18-8abbbe91567c","http://n2t.net/ark:/65665/396c1f67d-207a-46da-b7c0-6d270d6d4047","648279","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1890-08-22","e. a. mearns","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"ead6d89d-5e8a-42e2-a3e7-580902843109","urn:uuid:7acc288c-c088-4c9a-a015-74ddf6ec023c","211374","asteraceae","liatris","liatris cylindracea","united states","minnesota",NA,NA,NA,"sandberg, john","e2def7e2-1455-4856-9823-6d3738417d24"
"eae5fa01-245d-45b1-a0d6-0edaf7613891","http://n2t.net/ark:/65665/3eb294349-d8d8-4c77-b135-4b9037333a89","783572","asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1883-05-08","h. n. patterson","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"eb1df889-a7c9-492f-bd91-a92db88ed682","aebc6850-5ef0-49bc-9ce5-761737c2a128",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1972-08-15T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"eb6a8b19-eaf3-4f3b-8184-00668eceb635","urn:uuid:ba39ff5d-1ee2-4a47-b7c2-32907e45466a","739634","asteraceae","liatris","liatris cylindracea","united states","minnesota",-95.245019,45.448674,"1982-07-29T00:00:00+00:00","converse, c.","e2def7e2-1455-4856-9823-6d3738417d24"
"ec08567a-ed8d-4dc0-9abd-6bcb5696af36","7b7c7a15-6e73-45e2-982f-f94e5f08715e",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1958-08-13T00:00:00+00:00","j.o. neill","f0174bc9-0cca-450e-a941-655d80040139"
"ed0a5b6b-9a28-490e-b2bb-7a14d535fe91","7038ff3f-3300-42cd-9b38-dd9d34c19057",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1971-08-04T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"eddad92a-cdb2-4d59-9364-cf073aff8804","5f0be2a5-0958-4638-ada6-a71aa388e91c","brit288107","asteraceae","liatris","liatris cylindracea","united states",NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"ee170c95-b644-4d35-b6a4-653652b94c41","0f7fdbfa-8951-47d7-82a5-83cbda3fb3b8",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1960-08-18T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"ee332bef-14a8-4622-93e7-4b3eff6dc75a","a730fb6e-4a3b-4ce2-9de6-5381d3d0b968",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1959-10-20T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"ef044876-53f5-404b-b828-7e983f18fa79","1cf0f037-7cf3-4a0b-a94d-b9e58cee1b22",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1962-10-19T00:00:00+00:00","r.a. evers","f0174bc9-0cca-450e-a941-655d80040139"
"ef44e66f-e360-45a3-93ae-223c0181fa7e","e87ddabf-ac35-405d-8bda-68e50dc9bd61","0007911mor","asteraceae","liatris","liatris cylindracea","united states","indiana",NA,NA,"1912-08-20T00:00:00+00:00","umbach, l","14f8f83f-7a0c-458c-b6d5-6da7dc8eaa0a"
"efca51f4-b46a-4fa0-9e8b-bf1ef0fae3cb","ac701be0-46aa-41da-8b13-61a7f2547d38",NA,"asteraceae","liatris","liatris cylindracea","united states","missouri",NA,NA,"1972-10-11T00:00:00+00:00","r.a. evers & j.l. crane","f0174bc9-0cca-450e-a941-655d80040139"
"efe66cdd-cd23-4830-a96e-996fa6668cd4","55087e9d-8072-475b-aa31-6feffe446f53","emc002253","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,NA,NA,"c5eeb223-0515-423a-a51a-151426c8f60d"
"effee0c8-baf7-4b77-8216-286885be507f","172b973d-3add-47c3-b82e-6920428d8012","1255542","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1941-08-16T00:00:00+00:00","f.n. hamerstrom","b880344e-22b2-4540-a56a-1de5f5601a20"
"f04c229d-302f-4780-8cd9-d0d286e5f07f","493e23b6-1c35-45b4-8bce-f733c8bdc07b","b154005","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1993-08-04T00:00:00+00:00","l. leitner","c2767dde-1315-4d78-abf9-8e098dd588ab"
"f06b65fa-1501-4760-9733-db706cb80a14","6d29db9b-4943-4503-94c8-7b1de3618ad5","v0033021wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1950-08-19T00:00:00+00:00","bakken, a.","9e5aede6-bee5-4a3d-a255-513771b20035"
"f094b026-7ddd-447c-aa74-31320b5f9b0f","22e39762-aefd-46ed-93a9-03344ec8105f","v0036853wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1986-07-27T00:00:00+00:00","leach, mark","9e5aede6-bee5-4a3d-a255-513771b20035"
"f152a412-65e7-4f50-8813-776d7571575d","http://n2t.net/ark:/65665/3906921e5-f6b6-46f6-89b9-25251813862d","1580839","asteraceae","liatris","liatris cylindracea","united states","arkansas",NA,NA,"1915-08-31","e. j. palmer","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"f1662a0a-44b5-42c6-a77b-a6cd99ff5e49","7f9a4741-3e66-4417-9852-a90e044d1f29","v0033089wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1941-07-27T00:00:00+00:00","greene, h.","9e5aede6-bee5-4a3d-a255-513771b20035"
"f18f5d67-40e6-422d-80e6-c91ce66b8863","0af63c04-60f0-4a66-9e5f-87f5fedfd29b","pbru00051562","asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,NA,"geo. vasey","e5f57bb0-07ec-4405-90b6-dc89647a1cb5"
"f1bf2dfe-b5fc-4e9b-adcb-6b3112bcebe4","ab57108b-d113-444c-bde7-cfba08da0228","v0033045wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1926-08-08T00:00:00+00:00","davis, j.","9e5aede6-bee5-4a3d-a255-513771b20035"
"f21c1ee9-9b78-4183-b1e8-ae8e23af9da2","45a78613-bf49-44b4-b6be-9591fe5077c9","1255546","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1951-07-28T00:00:00+00:00","dale a. zimmerman","b880344e-22b2-4540-a56a-1de5f5601a20"
"f2888297-53ed-4bea-acc3-5bf4bb0e2ec5","http://n2t.net/ark:/65665/39956afa9-9b3a-49af-acd1-360342032eef","2767323","asteraceae","liatris","liatris cylindracea","canada","ontario",NA,NA,"1940-08-21","w. rowan, w. gaiser & l. gaiser","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"f312c2f0-2998-4679-9141-86946f6b8b3e","http://n2t.net/ark:/65665/337db4e7b-699f-41e6-a0de-892a7e9e7dd3","1632981","asteraceae","liatris","liatris cylindracea","united states","minnesota",NA,NA,NA,"c. a. ballard","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"f33650d8-3716-4425-a150-1277843a7e10","fb1752ce-94cc-490b-a624-65fecfe3a225",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1958-09-03T00:00:00+00:00","j.o. neill","f0174bc9-0cca-450e-a941-655d80040139"
"f37e2aa5-5fc7-42c0-9478-97694e98b635","bd3f0e8b-3a5f-426e-901d-6717165ef4b1","v0033002wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1962-07-31T00:00:00+00:00","vogl, richard","9e5aede6-bee5-4a3d-a255-513771b20035"
"f450e114-183b-4ceb-8372-061f7eaf573e","40ebd27a-b925-4237-b4a2-69e5d0859bfe","313996","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1916-08-07T00:00:00+00:00","bessey, e.; darlington, h.","05c029de-734c-450a-a41a-56061b7ebb18"
"f5ec70c8-a267-45fb-8ba8-10a25a1fd939","urn:uuid:9b145da2-6213-493a-903f-f41fa4c2d322","yu.083665","asteraceae","liatris","liatris cylindracea","canada","ontario",NA,NA,"1987-08-18T00:00:00+00:00","leslie j. mehrhoff","7a8d946d-083f-4d2a-9cc9-cd590398194f"
"f6b4db64-c546-4bd2-94fa-41de09abecde","288aad7f-3714-451d-b6ff-05953a029735","b138376","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1975-09-02T00:00:00+00:00","w. tans","c2767dde-1315-4d78-abf9-8e098dd588ab"
"f6baeb26-7733-4e40-93f3-9c621f029b71","ffa47b3f-7646-499f-8c96-015b4f756971","emc002254","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1968-07-28T00:00:00+00:00","ohlsson, k.","c5eeb223-0515-423a-a51a-151426c8f60d"
"f78dcb05-2adc-4772-b77b-ccf562575ff8","5ae3c0fd-5445-4478-bfb4-70a2f76990a2","tenn-v-0213630","asteraceae","liatris","liatris cylindracea","united states","tennessee",NA,NA,NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f"
"f7bc3b78-9217-4a1d-8901-a316455ac5ad","urn:uuid:06d822f9-77d1-4eed-a7da-b399182617c5","743855","asteraceae","liatris","liatris cylindracea","united states","minnesota",-92.521098,44.561979,"1982-07-31T00:00:00+00:00","ownbey, gerald","e2def7e2-1455-4856-9823-6d3738417d24"
"f7f66284-3d18-48c2-8eee-ab3086f47f64","15c6fb6b-ce76-462e-91a5-b6f3a0f51e7f","v0033005wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1922-08-05T00:00:00+00:00","smith, huron","9e5aede6-bee5-4a3d-a255-513771b20035"
"f8909739-a12e-4a4c-8677-66c4b0f981e3","urn:catalog:buf:botany:53233","53233","asteraceae","liatris","liatris cylindracea","united states","new york",NA,NA,"1930-07-20T00:00:00+00:00","keller, g. edwin","d478c23a-1993-443d-85ea-308870606626"
"f98e0254-7325-4535-b63b-ef7f3f8f51ab","6a3c44e3-f474-442e-82de-a6469ba3a809",NA,"asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1994-08-16T00:00:00+00:00","steven r. hill","f0174bc9-0cca-450e-a941-655d80040139"
"f9edf5ac-45fd-4c28-9d3c-aa0eff5dedc2","a6f99274-1a49-4f35-a707-7c9128ef4688","emc002250","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1964-07-30T00:00:00+00:00","giles, r. a.","c5eeb223-0515-423a-a51a-151426c8f60d"
"f9f6f2d0-ce40-4d81-b81a-8dc8d9534853","d3bf3039-0f9b-40f1-b3ec-b0db5f28edd7","313971","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1898-08-05T00:00:00+00:00","davis, charles","05c029de-734c-450a-a41a-56061b7ebb18"
"fa6d8bcd-dd52-45a2-8dc5-7971dfcf4d9d","http://n2t.net/ark:/65665/367d2fe5b-2625-4bbb-a57b-32495382f009","1766154","asteraceae","liatris","liatris cylindracea","canada","ontario",NA,NA,NA,"h. sem & j. h. soper","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"faaa684c-529f-428d-9945-a5533ea508ea","c01350d5-1aa5-49f3-bcfe-a7ab9d2e3720","b101268","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1922-08-04T00:00:00+00:00","j. ehlers","c2767dde-1315-4d78-abf9-8e098dd588ab"
"facd7bf4-a296-48f9-8d94-0067d58b7ebd","http://n2t.net/ark:/65665/3d7bc76b6-335e-4d97-ba6d-9f62c680febc","1402250","asteraceae","liatris","liatris cylindracea","united states","missouri",NA,NA,"1875-08-30","h. eggert","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"fb0d0f7b-14bd-4a11-8243-36b58f707528","c911f818-4f07-44d1-8338-24d34e9dfdc8","314015","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1950-08-24T00:00:00+00:00","bourdo, eric","05c029de-734c-450a-a41a-56061b7ebb18"
"fb29f060-e263-4ae6-9e1f-4ea040b6161f","a5a3134d-f08c-433b-b466-3b8a1a1a07ff","gas028910","asteraceae","liatris","liatris cylindracea","canada","ontario",NA,NA,"1940-08-15T00:00:00+00:00","soper, j. h.","98ece30d-bf85-4122-b872-7786031b457f"
"fb697871-dbcc-46c3-9907-df722a22f516","e96369fa-5320-4fbe-bd35-02be0125e76b","tenn-v-0213633","asteraceae","liatris","liatris cylindracea","united states","tennessee",NA,NA,NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f"
"fba65430-f2f4-43c4-994c-ced6319e344a","518e8d88-bc25-4f19-b9da-a2cc6e84aaa7","ind-0137232","asteraceae","liatris","liatris cylindracea","united states","indiana",NA,NA,"1924-08-16T00:00:00+00:00","winona welch","0dab1fc7-ca99-456b-9985-76edbac003e0"
"fc40ac35-8362-4ef4-be9c-434779d499f0","urn:uuid:05d0f52b-29a1-4601-ba4d-23457f7d1957","211360","asteraceae","liatris","liatris cylindracea","united states","minnesota",-93.59,44.02,NA,"aiton, george b.","e2def7e2-1455-4856-9823-6d3738417d24"
"fca3412f-8420-43c8-b4b2-f6a18945d2b5","urn:uuid:fa18f89d-4500-4c4b-9255-8824dcd453a8","383650","asteraceae","liatris","liatris cylindracea","united states","minnesota",-91.393157,43.953016,"1943-08-25T00:00:00+00:00","moore, john","e2def7e2-1455-4856-9823-6d3738417d24"
"fca5bfb6-99fd-4bb6-a11e-11414f16ff92","804dce23-2c56-4616-8e16-5ad572ac69f7","kiri-12407","asteraceae","liatris","liatris cylindracea","united states","minnesota",NA,NA,NA,NA,"86b2bfc9-ca99-4250-b93a-f86f3777236d"
"fcd7cfaf-f14b-49d7-b7c4-5bf3fe45fdbe","http://n2t.net/ark:/65665/383f37cd0-fdc8-4fe6-92ae-226fdd409345","1530334","asteraceae","liatris","liatris cylindracea","united states","illinois",NA,NA,"1928-08-11","h. benke","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"fcfa4c17-b6ec-467a-aedc-4468e9af2c08","aff2500d-02b4-4051-9632-4c953b42c635","v0033081wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1891-08-21T00:00:00+00:00","true, r.","9e5aede6-bee5-4a3d-a255-513771b20035"
"fdb50c55-3946-4527-a476-708fbf464d9e","9baff3fc-448e-401f-8940-c91f92e30b31","v0033058wis","asteraceae","liatris","liatris cylindracea","united states","wisconsin",NA,NA,"1992-07-24T00:00:00+00:00","leach, mark","9e5aede6-bee5-4a3d-a255-513771b20035"
"fdff27f2-68c0-4ec1-88f1-f1f3c177e009","urn:uuid:4d258409-0ece-491f-90f2-e95c8a582dd6","211366","asteraceae","liatris","liatris cylindracea","united states","minnesota",-92.369951,44.411481,"1883-08-14T00:00:00+00:00","manning, sara","e2def7e2-1455-4856-9823-6d3738417d24"
"fee71373-864b-4a48-a310-eec39bfbbc75","e1f07a93-ef70-40f3-8dad-a492b8dd138e","1255584","asteraceae","liatris","liatris cylindracea","united states","michigan",NA,NA,"1989-07-28T00:00:00+00:00","deb garlitz","b880344e-22b2-4540-a56a-1de5f5601a20"
